txn_id,customer_id,txn_date,txn_amount,txn_type,category,merchant_name
T05666,C0083,2025-02-18 22:04:13,6098.17,Credit,Salary,Goldman Sachs
T05667,C0050,2025-02-01 08:39:35,1420.23,Credit,Bills,Swiggy
T05668,C0394,2025-07-06 20:35:52,4784.47,Debit,Bills,Zomato
T05669,C0334,2025-02-17 03:42:37,4309.72,Debit,Salary,Goldman Sachs
T05670,C0225,2025-01-20 19:26:21,8514.94,Debit,Food,Zomato
T05671,C0473,2025-02-10 11:10:06,3295.06,Credit,Healthcare,Flipkart
T05672,C0364,2025-06-24 18:42:49,9243.62,Debit,Healthcare,Uber
T05673,C0142,2025-05-11 17:32:35,5978.48,Debit,Shopping,Uber
T05674,C0459,2025-01-12 13:12:23,370.97,Credit,Bills,Amazon
T05675,C0247,2025-01-30 09:48:25,7192.88,Debit,Healthcare,Amazon
T05676,C0444,2025-05-24 23:16:52,7469.73,Credit,Salary,Flipkart
T05677,C0460,2025-01-11 21:41:41,4554.53,Credit,Salary,Uber
T05678,C0178,2025-01-11 19:49:27,4811.89,Credit,Salary,Swiggy
T05679,C0325,2025-03-05 21:00:15,6408.93,Debit,Healthcare,Swiggy
T05680,C0231,2025-05-11 07:11:07,111.65,Debit,Salary,Paytm
T05681,C0266,2025-05-14 20:00:01,7280.68,Debit,Food,Paytm
T05682,C0094,2025-04-12 23:19:26,9355.2,Credit,Bills,Uber
T05683,C0336,2025-05-17 11:24:34,5689.83,Debit,Bills,Uber
T05684,C0286,2025-02-13 13:32:19,6275.19,Debit,Bills,Goldman Sachs
T05685,C0248,2025-05-20 05:11:48,8673.13,Credit,Travel,Goldman Sachs
T05686,C0279,2025-03-24 08:53:42,7918.09,Credit,Salary,Goldman Sachs
T05687,C0269,2025-02-08 15:18:43,9951.17,Debit,Healthcare,Swiggy
T05688,C0255,2025-06-28 06:51:56,1179.47,Debit,Travel,Paytm
T05689,C0268,2025-01-17 12:44:07,6776.72,Debit,Shopping,Uber
T05690,C0279,2025-02-19 00:04:59,8742.64,Credit,Healthcare,Amazon
T05691,C0063,2025-07-10 14:28:50,6849.58,Debit,Food,Amazon
T05692,C0147,2025-06-09 11:22:15,1079.23,Debit,Travel,Swiggy
T05693,C0272,2025-03-22 23:16:13,734.29,Debit,Salary,Flipkart
T05694,C0293,2025-06-30 09:03:20,478.65,Debit,Food,Uber
T05695,C0074,2025-04-22 20:51:32,7712.97,Credit,Healthcare,Flipkart
T05696,C0449,2025-03-24 21:07:49,8092.8,Credit,Travel,Flipkart
T05697,C0152,2025-06-04 02:54:13,2145.25,Credit,Travel,Flipkart
T05698,C0240,2025-05-02 00:18:11,7800.57,Debit,Food,Uber
T05699,C0418,2025-06-27 04:31:42,4474.37,Debit,Shopping,Swiggy
T05700,C0380,2025-01-19 00:20:35,1644.11,Debit,Travel,Zomato
T05701,C0003,2025-03-11 02:11:50,220.89,Credit,Healthcare,Zomato
T05702,C0048,2025-06-17 23:16:29,8994.24,Debit,Healthcare,Paytm
T05703,C0226,2025-02-16 15:22:19,8730.33,Debit,Food,Paytm
T05704,C0382,2025-04-11 02:41:35,2113.07,Debit,Shopping,Goldman Sachs
T05705,C0463,2025-05-13 09:07:24,9595.24,Credit,Healthcare,Swiggy
T05706,C0378,2025-06-03 15:25:13,520.03,Debit,Travel,Zomato
T05707,C0158,2025-07-01 22:41:00,6744.62,Credit,Travel,Goldman Sachs
T05708,C0262,2025-06-04 18:39:20,8376.21,Debit,Travel,Goldman Sachs
T05709,C0386,2025-01-16 18:53:30,271.62,Credit,Shopping,Paytm
T05710,C0423,2025-06-11 21:19:08,9651.94,Credit,Food,Swiggy
T05711,C0228,2025-03-20 06:00:39,3542.06,Credit,Shopping,Uber
T05712,C0464,2025-07-08 07:11:41,9163.12,Debit,Shopping,Flipkart
T05713,C0040,2025-06-17 07:03:28,532.06,Debit,Shopping,Swiggy
T05714,C0242,2025-03-03 06:16:25,7639.86,Debit,Food,Amazon
T05715,C0481,2025-06-03 11:26:11,9714.77,Credit,Food,Swiggy
T05716,C0190,2025-03-30 19:33:48,5753.25,Credit,Shopping,Uber
T05717,C0217,2025-05-12 09:42:09,9104.05,Credit,Travel,Flipkart
T05718,C0048,2025-01-30 05:01:19,2861.35,Credit,Bills,Zomato
T05719,C0314,2025-05-02 06:36:52,7985.06,Credit,Food,Amazon
T05720,C0279,2025-05-04 16:14:49,9364.83,Credit,Food,Swiggy
T05721,C0433,2025-05-12 19:07:58,9854.1,Credit,Food,Amazon
T05722,C0238,2025-02-11 16:57:35,2991.03,Debit,Shopping,Uber
T05723,C0401,2025-03-01 18:21:08,9402.75,Credit,Bills,Goldman Sachs
T05724,C0292,2025-05-29 17:43:03,2098.72,Debit,Bills,Goldman Sachs
T05725,C0038,2025-03-17 21:36:25,5288.7,Debit,Travel,Amazon
T05726,C0067,2025-02-24 08:14:02,4534.06,Credit,Food,Goldman Sachs
T05727,C0383,2025-01-21 12:21:40,7840.91,Debit,Food,Amazon
T05728,C0230,2025-02-05 08:24:27,3552.27,Debit,Food,Zomato
T05729,C0326,2025-03-25 02:17:44,9713.05,Debit,Healthcare,Uber
T05730,C0357,2025-02-26 19:31:49,8713.35,Debit,Food,Amazon
T05731,C0109,2025-06-20 06:12:32,1760.56,Credit,Travel,Swiggy
T05732,C0116,2025-04-28 14:33:23,2538.26,Credit,Salary,Swiggy
T05733,C0390,2025-05-18 07:49:39,1351.2,Debit,Salary,Paytm
T05734,C0135,2025-05-18 16:40:37,2544.58,Debit,Bills,Uber
T05735,C0071,2025-07-06 12:52:21,4903.2,Debit,Healthcare,Zomato
T05736,C0019,2025-05-20 20:45:19,9939.71,Debit,Bills,Uber
T05737,C0495,2025-02-26 15:25:53,6966.02,Debit,Shopping,Flipkart
T05738,C0420,2025-02-13 04:37:32,4838.65,Credit,Salary,Swiggy
T05739,C0201,2025-06-24 05:35:30,533.3,Debit,Food,Amazon
T05740,C0108,2025-03-18 06:29:31,9603.18,Credit,Food,Paytm
T05741,C0273,2025-06-20 17:12:39,5687.94,Debit,Food,Flipkart
T05742,C0250,2025-02-15 05:44:04,5770.2,Debit,Healthcare,Zomato
T05743,C0084,2025-02-26 02:28:37,1035.7,Debit,Salary,Swiggy
T05744,C0452,2025-04-21 14:00:47,3999.38,Debit,Salary,Paytm
T05745,C0489,2025-07-04 21:47:23,3673.79,Debit,Travel,Paytm
T05746,C0250,2025-02-26 11:41:32,8784.38,Credit,Shopping,Paytm
T05747,C0060,2025-07-11 02:19:04,1591.66,Credit,Healthcare,Zomato
T05748,C0080,2025-01-17 21:23:15,123.03,Credit,Shopping,Swiggy
T05749,C0023,2025-03-23 06:58:05,5974.17,Credit,Healthcare,Goldman Sachs
T05750,C0178,2025-04-20 14:01:04,1864.35,Credit,Healthcare,Uber
T05751,C0230,2025-04-27 03:16:12,2448.56,Credit,Salary,Amazon
T05752,C0333,2025-05-12 12:37:33,686.13,Debit,Salary,Uber
T05753,C0049,2025-02-03 15:20:26,9879.69,Debit,Healthcare,Flipkart
T05754,C0140,2025-07-04 08:40:40,7348.42,Debit,Salary,Swiggy
T05755,C0041,2025-02-14 06:53:29,7269.85,Credit,Travel,Paytm
T05756,C0386,2025-05-04 21:55:27,968.37,Debit,Bills,Paytm
T05757,C0382,2025-05-26 12:18:59,8538.68,Debit,Salary,Uber
T05758,C0359,2025-06-04 02:09:32,986.3,Credit,Travel,Swiggy
T05759,C0483,2025-03-08 17:18:10,187.46,Credit,Shopping,Goldman Sachs
T05760,C0280,2025-02-27 05:07:36,4245.43,Debit,Shopping,Flipkart
T05761,C0141,2025-05-22 10:42:47,4460.66,Debit,Shopping,Amazon
T05762,C0391,2025-06-04 03:42:02,5734.52,Credit,Healthcare,Zomato
T05763,C0451,2025-01-31 05:39:02,7551.29,Credit,Healthcare,Swiggy
T05764,C0292,2025-06-15 20:04:15,8219.93,Credit,Bills,Amazon
T05765,C0498,2025-05-17 08:59:07,3927.54,Debit,Travel,Zomato
T05766,C0090,2025-07-03 15:48:27,5441.51,Credit,Food,Swiggy
T05767,C0448,2025-05-30 05:48:38,4365.97,Debit,Travel,Swiggy
T05768,C0338,2025-07-06 12:56:36,797.73,Debit,Travel,Paytm
T05769,C0166,2025-05-11 14:23:56,3750.46,Debit,Travel,Zomato
T05770,C0148,2025-02-03 09:39:17,1524.37,Debit,Shopping,Amazon
T05771,C0261,2025-03-18 23:45:54,3547.91,Debit,Bills,Swiggy
T05772,C0121,2025-06-24 17:15:17,4526.73,Debit,Salary,Goldman Sachs
T05773,C0263,2025-04-07 01:27:04,7052.18,Credit,Salary,Goldman Sachs
T05774,C0068,2025-03-13 09:45:21,5422.02,Credit,Travel,Amazon
T05775,C0105,2025-06-07 06:19:28,1640.36,Debit,Travel,Zomato
T05776,C0218,2025-05-24 13:51:42,153.66,Debit,Shopping,Amazon
T05777,C0424,2025-03-31 23:39:59,1696.44,Debit,Bills,Zomato
T05778,C0229,2025-03-27 09:08:06,2587.2,Credit,Food,Paytm
T05779,C0024,2025-05-31 18:52:46,4855.76,Debit,Healthcare,Swiggy
T05780,C0430,2025-05-25 05:32:30,8499.7,Debit,Travel,Flipkart
T05781,C0139,2025-03-19 10:05:27,1742.92,Credit,Shopping,Zomato
T05782,C0147,2025-07-10 22:56:32,5562.46,Credit,Healthcare,Zomato
T05783,C0180,2025-05-15 10:46:07,3834.92,Debit,Bills,Amazon
T05784,C0062,2025-06-22 20:33:42,3656.8,Credit,Salary,Amazon
T05785,C0384,2025-01-31 06:10:33,3565.08,Debit,Bills,Amazon
T05786,C0098,2025-02-17 12:29:15,9659.85,Credit,Travel,Uber
T05787,C0354,2025-01-18 16:19:00,8711.13,Debit,Travel,Swiggy
T05788,C0397,2025-02-10 20:14:40,5577.64,Debit,Salary,Uber
T05789,C0053,2025-07-07 22:52:06,3890.74,Credit,Bills,Swiggy
T05790,C0319,2025-05-05 21:01:18,6652.26,Credit,Travel,Swiggy
T05791,C0245,2025-07-11 06:30:28,7239.76,Credit,Shopping,Uber
T05792,C0200,2025-06-04 22:48:19,6106.23,Debit,Travel,Swiggy
T05793,C0447,2025-02-19 08:00:04,180.53,Debit,Salary,Uber
T05794,C0296,2025-04-25 19:19:03,8587.11,Debit,Food,Paytm
T05795,C0362,2025-01-22 01:53:01,9958.68,Credit,Shopping,Goldman Sachs
T05796,C0348,2025-04-07 03:44:35,8978.61,Debit,Shopping,Goldman Sachs
T05797,C0124,2025-04-22 15:29:53,2392.24,Credit,Shopping,Amazon
T05798,C0013,2025-04-21 17:42:08,8215.94,Debit,Salary,Goldman Sachs
T05799,C0352,2025-07-05 10:50:00,5073.43,Credit,Food,Goldman Sachs
T05800,C0168,2025-05-14 19:48:23,7116.32,Credit,Food,Flipkart
T05801,C0296,2025-02-07 18:04:37,9022.86,Debit,Travel,Uber
T05802,C0021,2025-03-05 15:24:21,5427.53,Credit,Shopping,Goldman Sachs
T05803,C0153,2025-02-13 15:11:45,3938.69,Debit,Healthcare,Flipkart
T05804,C0019,2025-03-26 17:55:05,9244.06,Credit,Bills,Flipkart
T05805,C0297,2025-05-18 04:59:50,9522.22,Debit,Travel,Uber
T05806,C0397,2025-02-04 17:24:45,4735.91,Credit,Travel,Amazon
T05807,C0408,2025-03-17 15:09:46,6935.62,Debit,Shopping,Uber
T05808,C0281,2025-05-12 06:08:42,3422.5,Debit,Travel,Paytm
T05809,C0281,2025-04-17 14:00:50,8459.79,Credit,Salary,Swiggy
T05810,C0493,2025-02-01 02:00:37,3792.3,Credit,Travel,Swiggy
T05811,C0430,2025-03-21 16:14:26,9225.95,Debit,Shopping,Flipkart
T05812,C0280,2025-02-10 02:23:25,9583.04,Debit,Healthcare,Uber
T05813,C0451,2025-05-29 00:33:57,3663.5,Credit,Travel,Amazon
T05814,C0025,2025-01-24 18:21:53,3971.92,Credit,Travel,Uber
T05815,C0032,2025-03-30 01:17:21,4536.59,Credit,Bills,Uber
T05816,C0497,2025-02-16 03:59:41,6940.89,Credit,Salary,Flipkart
T05817,C0440,2025-05-28 19:05:08,124.18,Debit,Healthcare,Swiggy
T05818,C0442,2025-02-25 05:39:44,1192.82,Credit,Food,Amazon
T05819,C0371,2025-02-27 19:09:57,986.67,Credit,Salary,Uber
T05820,C0262,2025-02-25 01:06:02,5228.61,Debit,Food,Zomato
T05821,C0296,2025-04-20 04:00:10,2309.93,Credit,Bills,Zomato
T05822,C0131,2025-06-14 13:26:58,7599.87,Credit,Salary,Swiggy
T05823,C0055,2025-02-27 09:26:10,5620.7,Credit,Shopping,Uber
T05824,C0265,2025-04-10 16:22:23,7679.0,Credit,Shopping,Zomato
T05825,C0188,2025-04-11 17:58:48,9196.12,Credit,Travel,Amazon
T05826,C0449,2025-06-12 18:12:49,7006.74,Debit,Bills,Flipkart
T05827,C0015,2025-01-28 11:28:28,7589.57,Credit,Shopping,Goldman Sachs
T05828,C0276,2025-01-30 23:50:51,5753.46,Debit,Travel,Uber
T05829,C0339,2025-05-24 23:53:07,9976.47,Credit,Salary,Flipkart
T05830,C0409,2025-04-08 13:12:01,1065.55,Debit,Travel,Paytm
T05831,C0415,2025-04-28 15:30:42,9858.21,Credit,Healthcare,Swiggy
T05832,C0182,2025-02-22 14:42:36,4697.16,Credit,Healthcare,Zomato
T05833,C0467,2025-01-12 01:47:09,4389.42,Credit,Salary,Uber
T05834,C0046,2025-06-10 01:17:37,6055.61,Credit,Food,Zomato
T05835,C0319,2025-03-30 02:23:53,9886.79,Credit,Shopping,Flipkart
T05836,C0236,2025-02-23 10:31:24,5001.17,Credit,Food,Uber
T05837,C0152,2025-03-18 23:08:28,1906.18,Debit,Salary,Paytm
T05838,C0497,2025-02-10 21:23:18,4738.31,Credit,Travel,Zomato
T05839,C0217,2025-03-28 02:58:13,2533.36,Debit,Shopping,Flipkart
T05840,C0075,2025-07-02 08:16:11,866.74,Credit,Travel,Goldman Sachs
T05841,C0478,2025-05-26 09:35:46,7828.82,Debit,Shopping,Swiggy
T05842,C0065,2025-06-15 22:17:58,1633.19,Debit,Shopping,Zomato
T05843,C0227,2025-06-30 00:35:48,1482.25,Credit,Bills,Flipkart
T05844,C0169,2025-05-10 23:06:22,3071.67,Credit,Shopping,Goldman Sachs
T05845,C0208,2025-02-15 09:59:14,6294.9,Debit,Bills,Swiggy
T05846,C0382,2025-03-21 03:25:17,9083.89,Debit,Healthcare,Amazon
T05847,C0276,2025-05-26 02:58:24,3351.17,Debit,Salary,Paytm
T05848,C0343,2025-05-22 04:54:06,4711.47,Debit,Bills,Paytm
T05849,C0058,2025-02-07 16:16:37,4518.4,Credit,Shopping,Uber
T05850,C0150,2025-03-13 15:12:32,1809.68,Debit,Travel,Amazon
T05851,C0253,2025-05-23 18:12:41,1738.71,Credit,Bills,Paytm
T05852,C0077,2025-04-11 00:42:49,869.62,Debit,Bills,Paytm
T05853,C0175,2025-03-30 12:19:10,5898.65,Credit,Shopping,Goldman Sachs
T05854,C0032,2025-05-15 02:52:33,7070.39,Debit,Travel,Flipkart
T05855,C0336,2025-05-26 08:10:59,7524.04,Credit,Food,Amazon
T05856,C0377,2025-02-24 11:24:53,6269.06,Credit,Shopping,Amazon
T05857,C0147,2025-01-24 08:46:56,3124.55,Debit,Healthcare,Swiggy
T05858,C0328,2025-03-27 11:51:38,2237.87,Debit,Food,Goldman Sachs
T05859,C0437,2025-06-23 06:58:02,4553.1,Credit,Travel,Paytm
T05860,C0154,2025-04-29 15:15:38,3726.02,Credit,Travel,Zomato
T05861,C0490,2025-03-31 22:09:41,8351.98,Credit,Salary,Uber
T05862,C0337,2025-06-27 06:39:48,3435.78,Debit,Salary,Zomato
T05863,C0448,2025-01-10 22:10:13,4542.8,Credit,Food,Paytm
T05864,C0025,2025-07-01 16:34:46,8942.36,Debit,Salary,Paytm
T05865,C0428,2025-04-23 14:12:12,9123.02,Credit,Salary,Zomato
T05866,C0337,2025-01-16 01:11:37,8514.24,Debit,Salary,Flipkart
T05867,C0071,2025-04-28 15:54:05,1795.18,Debit,Food,Zomato
T05868,C0272,2025-03-21 11:40:05,9359.36,Debit,Healthcare,Zomato
T05869,C0053,2025-01-22 10:49:29,9134.31,Debit,Healthcare,Goldman Sachs
T05870,C0096,2025-06-15 00:18:00,4638.2,Credit,Healthcare,Goldman Sachs
T05871,C0355,2025-05-11 22:56:54,5017.98,Debit,Bills,Zomato
T05872,C0020,2025-04-26 03:27:03,5041.42,Debit,Salary,Swiggy
T05873,C0114,2025-03-20 04:42:55,4092.37,Debit,Food,Goldman Sachs
T05874,C0227,2025-06-22 03:30:14,8889.25,Debit,Shopping,Zomato
T05875,C0392,2025-05-23 14:17:53,814.41,Credit,Bills,Flipkart
T05876,C0004,2025-01-29 23:16:32,1402.36,Debit,Bills,Zomato
T05877,C0233,2025-03-10 18:23:14,7326.84,Debit,Healthcare,Goldman Sachs
T05878,C0345,2025-01-14 20:18:54,3155.06,Credit,Food,Zomato
T05879,C0250,2025-07-10 11:21:32,7557.11,Credit,Food,Goldman Sachs
T05880,C0210,2025-06-06 18:24:19,2079.57,Credit,Food,Zomato
T05881,C0294,2025-03-26 07:10:25,6249.23,Debit,Shopping,Flipkart
T05882,C0340,2025-01-09 21:13:48,8229.84,Debit,Healthcare,Swiggy
T05883,C0204,2025-01-27 19:13:59,6809.93,Debit,Healthcare,Flipkart
T05884,C0264,2025-03-12 10:55:43,5117.55,Credit,Food,Goldman Sachs
T05885,C0472,2025-05-16 14:05:01,8567.84,Credit,Food,Swiggy
T05886,C0131,2025-02-09 11:42:13,1671.3,Credit,Food,Swiggy
T05887,C0181,2025-04-18 05:03:30,1879.2,Credit,Salary,Swiggy
T05888,C0296,2025-04-27 15:26:29,2206.24,Credit,Travel,Swiggy
T05889,C0262,2025-02-24 16:43:51,1059.77,Credit,Travel,Uber
T05890,C0051,2025-05-20 10:45:58,7718.42,Credit,Bills,Uber
T05891,C0492,2025-02-23 11:20:50,5308.67,Credit,Bills,Zomato
T05892,C0130,2025-07-03 13:49:27,2698.8,Credit,Healthcare,Uber
T05893,C0404,2025-04-24 08:53:09,2334.68,Debit,Travel,Flipkart
T05894,C0313,2025-06-02 20:27:14,1788.05,Debit,Travel,Swiggy
T05895,C0384,2025-04-07 02:01:56,1172.41,Credit,Shopping,Flipkart
T05896,C0099,2025-04-03 23:46:21,9218.26,Credit,Healthcare,Goldman Sachs
T05897,C0112,2025-02-16 14:06:08,8488.47,Credit,Bills,Zomato
T05898,C0180,2025-01-29 23:05:24,2849.19,Credit,Bills,Swiggy
T05899,C0020,2025-03-20 19:12:06,6090.4,Credit,Salary,Goldman Sachs
T05900,C0003,2025-02-07 04:38:04,7191.44,Credit,Food,Uber
T05901,C0382,2025-07-04 06:22:32,659.07,Credit,Bills,Goldman Sachs
T05902,C0448,2025-05-20 00:39:22,5454.14,Credit,Salary,Flipkart
T05903,C0109,2025-02-26 14:56:42,8404.98,Debit,Healthcare,Zomato
T05904,C0197,2025-04-08 17:27:26,6219.49,Debit,Food,Paytm
T05905,C0002,2025-04-25 16:49:15,2563.13,Credit,Travel,Zomato
T05906,C0428,2025-04-28 21:03:52,9756.24,Debit,Salary,Zomato
T05907,C0256,2025-04-22 06:41:53,9084.78,Credit,Salary,Paytm
T05908,C0147,2025-01-10 09:52:31,1187.68,Debit,Food,Amazon
T05909,C0055,2025-05-14 08:57:23,9231.7,Credit,Salary,Amazon
T05910,C0367,2025-07-05 14:50:51,8314.47,Credit,Travel,Zomato
T05911,C0465,2025-03-02 17:42:02,4374.6,Credit,Travel,Paytm
T05912,C0072,2025-04-10 08:44:22,5200.1,Credit,Food,Goldman Sachs
T05913,C0304,2025-05-09 04:07:33,6610.1,Credit,Food,Goldman Sachs
T05914,C0354,2025-06-10 22:00:31,4876.13,Credit,Food,Flipkart
T05915,C0198,2025-01-12 16:36:43,5992.44,Credit,Healthcare,Zomato
T05916,C0184,2025-04-12 09:33:25,956.41,Credit,Shopping,Paytm
T05917,C0071,2025-05-07 03:49:51,4138.02,Debit,Bills,Paytm
T05918,C0135,2025-06-19 16:11:28,8132.9,Credit,Shopping,Uber
T05919,C0104,2025-07-05 23:34:21,1608.53,Debit,Healthcare,Swiggy
T05920,C0213,2025-05-22 11:51:38,6521.57,Credit,Healthcare,Zomato
T05921,C0171,2025-05-16 15:59:11,6568.89,Credit,Bills,Amazon
T05922,C0086,2025-01-27 09:11:13,6296.07,Credit,Travel,Uber
T05923,C0104,2025-06-23 11:55:25,1738.71,Debit,Travel,Goldman Sachs
T05924,C0377,2025-01-26 17:01:36,6365.0,Credit,Shopping,Uber
T05925,C0373,2025-03-08 23:16:54,816.87,Credit,Salary,Zomato
T05926,C0083,2025-03-31 17:44:51,8973.4,Debit,Shopping,Swiggy
T05927,C0455,2025-05-04 23:48:53,6793.96,Credit,Healthcare,Swiggy
T05928,C0073,2025-02-06 05:40:12,8971.26,Credit,Healthcare,Paytm
T05929,C0284,2025-01-16 23:25:06,9749.83,Debit,Salary,Goldman Sachs
T05930,C0031,2025-04-14 05:44:06,8382.68,Debit,Food,Flipkart
T05931,C0354,2025-02-26 00:55:18,4030.24,Credit,Food,Amazon
T05932,C0037,2025-07-09 02:21:27,2671.74,Credit,Salary,Swiggy
T05933,C0091,2025-05-04 14:59:23,7165.53,Debit,Salary,Goldman Sachs
T05934,C0140,2025-05-29 23:58:48,9107.56,Credit,Shopping,Uber
T05935,C0094,2025-07-03 16:01:06,6536.58,Credit,Food,Uber
T05936,C0423,2025-05-25 14:59:01,4306.91,Debit,Food,Flipkart
T05937,C0154,2025-04-28 14:51:50,2124.62,Credit,Travel,Amazon
T05938,C0284,2025-06-29 17:11:14,140.89,Credit,Travel,Swiggy
T05939,C0175,2025-04-26 18:38:26,4247.81,Debit,Healthcare,Uber
T05940,C0484,2025-02-17 02:01:20,8135.31,Credit,Salary,Zomato
T05941,C0329,2025-06-11 22:43:01,6217.71,Credit,Shopping,Goldman Sachs
T05942,C0411,2025-03-06 01:10:57,6789.58,Credit,Healthcare,Uber
T05943,C0023,2025-04-14 11:23:52,724.1,Debit,Healthcare,Flipkart
T05944,C0285,2025-02-16 17:00:45,1464.01,Credit,Salary,Goldman Sachs
T05945,C0487,2025-01-27 11:49:31,5239.81,Debit,Travel,Flipkart
T05946,C0154,2025-06-06 13:34:55,8031.34,Debit,Travel,Flipkart
T05947,C0133,2025-03-11 22:41:58,6399.88,Debit,Shopping,Zomato
T05948,C0403,2025-05-24 12:48:20,4283.64,Debit,Food,Swiggy
T05949,C0443,2025-06-08 15:45:15,5172.28,Debit,Travel,Uber
T05950,C0495,2025-05-09 08:28:35,3361.01,Debit,Salary,Uber
T05951,C0202,2025-06-22 11:40:12,436.68,Debit,Bills,Goldman Sachs
T05952,C0496,2025-04-18 17:50:48,2579.25,Credit,Shopping,Goldman Sachs
T05953,C0071,2025-03-01 13:33:58,2402.86,Debit,Travel,Amazon
T05954,C0399,2025-05-15 21:11:09,4639.12,Debit,Salary,Paytm
T05955,C0015,2025-02-26 08:08:06,1967.83,Credit,Shopping,Flipkart
T05956,C0084,2025-03-01 06:19:41,4705.66,Debit,Travel,Flipkart
T05957,C0179,2025-04-29 09:13:59,4759.63,Debit,Food,Uber
T05958,C0009,2025-03-13 14:05:31,8700.62,Credit,Food,Amazon
T05959,C0477,2025-06-17 14:46:34,3411.12,Debit,Shopping,Flipkart
T05960,C0163,2025-06-15 03:48:45,6147.38,Debit,Salary,Swiggy
T05961,C0429,2025-02-05 21:51:10,955.91,Debit,Shopping,Flipkart
T05962,C0349,2025-06-20 09:07:43,2041.18,Debit,Travel,Swiggy
T05963,C0313,2025-04-16 03:07:34,936.06,Credit,Travel,Paytm
T05964,C0207,2025-01-17 19:39:22,9629.07,Credit,Food,Zomato
T05965,C0025,2025-06-29 17:28:08,3026.63,Credit,Healthcare,Zomato
T05966,C0299,2025-04-25 16:05:01,1491.78,Credit,Travel,Flipkart
T05967,C0431,2025-02-21 04:52:54,6657.46,Credit,Shopping,Swiggy
T05968,C0104,2025-04-09 19:32:02,3233.94,Debit,Food,Flipkart
T05969,C0402,2025-07-01 19:36:42,7481.85,Debit,Food,Swiggy
T05970,C0365,2025-03-11 06:11:45,3715.19,Credit,Shopping,Zomato
T05971,C0230,2025-06-06 21:12:17,5312.06,Credit,Healthcare,Zomato
T05972,C0421,2025-05-21 05:30:33,7926.06,Credit,Healthcare,Amazon
T05973,C0210,2025-02-28 21:12:48,2975.33,Credit,Food,Paytm
T05974,C0444,2025-01-20 13:56:47,6881.75,Debit,Bills,Uber
T05975,C0118,2025-03-23 07:44:43,1954.85,Credit,Bills,Amazon
T05976,C0185,2025-04-27 03:54:36,7887.64,Debit,Shopping,Uber
T05977,C0195,2025-01-15 18:02:06,4293.59,Credit,Shopping,Swiggy
T05978,C0084,2025-05-21 12:29:21,6995.57,Credit,Healthcare,Zomato
T05979,C0431,2025-04-19 10:34:30,9347.25,Credit,Shopping,Paytm
T05980,C0402,2025-07-06 21:58:19,6109.07,Debit,Food,Swiggy
T05981,C0483,2025-03-10 16:32:38,6069.91,Debit,Bills,Zomato
T05982,C0256,2025-01-28 20:38:47,166.82,Credit,Healthcare,Swiggy
T05983,C0442,2025-01-11 20:21:30,3121.83,Debit,Shopping,Amazon
T05984,C0354,2025-02-07 12:35:21,3938.87,Debit,Food,Zomato
T05985,C0413,2025-06-19 19:59:32,318.21,Credit,Healthcare,Uber
T05986,C0190,2025-04-23 01:37:14,2602.12,Credit,Healthcare,Uber
T05987,C0074,2025-05-01 23:09:01,6665.63,Debit,Travel,Flipkart
T05988,C0327,2025-05-28 10:23:24,2453.72,Debit,Salary,Paytm
T05989,C0247,2025-07-08 05:07:46,5738.5,Credit,Travel,Flipkart
T05990,C0166,2025-06-25 19:43:46,8374.66,Debit,Shopping,Swiggy
T05991,C0107,2025-07-11 02:10:44,8466.05,Credit,Food,Flipkart
T05992,C0204,2025-01-22 10:09:32,8813.16,Debit,Salary,Flipkart
T05993,C0205,2025-03-18 12:32:30,4819.4,Credit,Bills,Amazon
T05994,C0487,2025-01-14 14:42:48,6352.85,Credit,Bills,Paytm
T05995,C0233,2025-06-06 02:19:08,2240.72,Credit,Bills,Uber
T05996,C0042,2025-04-15 23:15:46,6603.09,Credit,Food,Uber
T05997,C0324,2025-07-07 13:19:40,7200.93,Credit,Travel,Paytm
T05998,C0320,2025-03-01 16:12:39,5827.52,Debit,Shopping,Flipkart
T05999,C0052,2025-06-30 17:23:44,6242.77,Debit,Salary,Swiggy
T06000,C0473,2025-07-08 08:32:23,6146.78,Debit,Salary,Paytm
T06001,C0104,2025-03-04 04:13:41,8069.98,Credit,Bills,Uber
T06002,C0340,2025-04-29 10:46:59,1659.3,Credit,Food,Amazon
T06003,C0290,2025-01-11 04:26:45,2266.42,Credit,Salary,Paytm
T06004,C0125,2025-05-01 08:52:59,8475.1,Debit,Healthcare,Uber
T06005,C0252,2025-07-06 14:19:28,6183.45,Debit,Food,Goldman Sachs
T06006,C0039,2025-05-26 09:48:46,7725.74,Debit,Travel,Flipkart
T06007,C0379,2025-05-11 16:48:18,5759.18,Debit,Healthcare,Swiggy
T06008,C0172,2025-03-31 11:47:01,9596.09,Debit,Travel,Zomato
T06009,C0138,2025-06-03 17:42:48,3501.01,Credit,Shopping,Paytm
T06010,C0042,2025-01-12 05:15:50,9216.22,Debit,Bills,Goldman Sachs
T06011,C0299,2025-04-16 05:05:43,3401.25,Credit,Food,Swiggy
T06012,C0145,2025-02-27 17:03:02,6313.94,Debit,Shopping,Amazon
T06013,C0184,2025-02-09 22:56:35,1043.46,Debit,Salary,Zomato
T06014,C0118,2025-03-29 10:33:19,4128.52,Debit,Bills,Goldman Sachs
T06015,C0058,2025-06-01 21:16:05,7439.14,Debit,Bills,Swiggy
